r Qm L_r M_r T P rho kap eps clim rcf dlPdlT 
-3618786634.4134789 1.4070910926364355 -2.2243879927420482e+51 -8.0970418325387031e+32 377498140.38550383 2.8617553295355924e+20 4484.0765533424265 0.35065520713176729 2.1971372320384916e+18 " " c 2.0524004363199038
-3605026989.4157047 1.4020081893558305 -2.2021443290116213e+51 -7.9959428862874694e+32 377661431.16319764 2.8642965379237649e+20 4485.2938794492347 0.35065437289844231 2.2032344598432148e+18 " " c 2.0520242552451027
-3591267344.4179306 1.3969625866804587 -2.1800027999643964e+51 -7.8955858490743262e+32 377823913.8130936 2.8668258539781082e+20 4486.503262746799 0.35065354398415549 2.2093135630265879e+18 " " c 2.0516497179851827
-3577507699.4201565 1.3919541666867259 -2.1579639718300303e+51 -7.7959683753989769e+32 377985586.34682316 2.8693432354800383e+20 4487.7047155734099 0.35065272037914674 2.2153742983154934e+18 " " c 2.0512768323650685
-3563748054.4223824 1.3869828111139331 -2.1360284034412544e+51 -7.6970881130561268e+32 378146446.75321525 2.8718486399046435e+20 4488.8982500925586 0.3506519020738722 2.2214164215452662e+18 " " c 2.0509056062645388
-3549988409.4246082 1.3820484013664569 -2.1141966461902e+51 -7.5989427031788288e+32 378306492.99780655 2.8743420244127685e+20 4490.0838782890805 0.35065108905900572 2.2274396876441167e+18 " " c 2.0505360476148606
-3536228764.4268341 1.3771508185159218 -2.092469243985348e+51 -7.5015297802816858e+32 378465723.02234036 2.8768233458429198e+20 4491.2616119652548 0.35065028132544046 2.2334438506169572e+18 " " c 2.0501681644022103
-3522469119.42906 1.372289943303364 -2.0708467332091021e+51 -7.4048469723039102e+32 378624134.74425381 2.879292560702984e+20 4492.4314627368058 0.35064947886429071 2.2394286635286349e+18 " " c 2.0498019646701175
-3508709474.4312859 1.3674656561413894 -2.0493296426759906e+51 -7.3088919006522365e+32 378781726.05615336 2.8817496251617581e+20 4493.5934420288431 0.3506486816668935 2.2453938784867592e+18 " " c 2.049437456515705
-3494949829.4335117 1.3626778371163237 -2.0279184935914977e+51 -7.213662180243679e+32 378938494.82527798 2.8841944950402846e+20 4494.7475610717174 0.35064788972481076 2.2513392466239122e+18 " " c 2.0490746480967066
-3481190184.4357376 1.3579263659903547 -2.0066137995115276e+51 -7.1191554195481551e+32 379094438.89294982 2.886627125802986e+20 4495.8938308967963 0.35064710302983082 2.2572645180792317e+18 " " c 2.0487135476287475
-3467430539.4379635 1.3532111222036676 -1.9854160663025029e+51 -7.0253692206309493e+32 379249556.07401186 2.8890474725485937e+20 4497.0322623321581 0.35064632157397047 2.2631694419795899e+18 " " c 2.048354163388423
-3453670894.4401894 1.3485319848765729 -1.9643257921021009e+51 -6.9323011791950337e+32 379403844.15625238 2.8914554900008645e+20 4498.162865998197 0.35064554534947728 2.2690537664199831e+18 " " c 2.0479965037163246
-3439911249.4424152 1.3438888328116259 -1.9433434672806285e+51 -6.8399488846232377e+32 379557300.89981574 2.8938511324990829e+20 4499.2856523031478 0.35064477434883123 2.2749172384434514e+18 " " c 2.0476405770117365
-3426151604.4446411 1.33928154449574 -1.9224695744030379e+51 -6.7483099200202689e+32 379709924.03659928 2.8962343539883357e+20 4500.4006314385097 0.35064400856474726 2.2807596040202952e+18 " " c 2.0472863917453883
-3412391959.446867 1.3347099981022916 -1.901704588191587e+51 -6.6573818622545819e+32 379861711.26963544 2.898605108009561e+20 4501.5078133743855 0.35064324799017715 2.2865806080266547e+18 " " c 2.0469339564456428
-3398632314.4490929 1.3301740714932175 -1.8810489754891433e+51 -6.5671622820000976e+32 380012660.27245963 2.9009633476893583e+20 4502.6072078547177 0.35064249261831215 2.2923799942225341e+18 " " c 2.0465832797175194
-3384872669.4513187 1.3256736422211046 -1.8605031952231368e+51 -6.4776487437777723e+32 380162768.68846208 2.9033090257295583e+20 4503.6988243924352 0.35064174244258511 2.298157505228971e+18 " " c 2.0462343702293158
-3371113024.4535446 1.3212085875312727 -1.8400676983701618e+51 -6.3888388059970131e+32 380312034.13022476 2.9056420943965415e+20 4504.7826722644868 0.35064099745667315 2.3039128825046776e+18 " " c 2.045887236721188
-3357353379.4557705 1.3167787843638483 -1.8197429279212272e+51 -6.3007300209969414e+32 380460454.17884171 2.9079625055103012e+20 4505.8587605067751 0.35064025765449985 2.3096458663218637e+18 " " c 2.0455418880076879
-3343593734.4579964 1.3123841093558322 -1.7995293188476628e+51 -6.2133199350875044e+32 380608026.38322282 2.9102702104332419e+20 4506.9270979089852 0.35063952303023821 2.3153561957413919e+18 " " c 2.045198332974326
-3329834089.4602222 1.308024438843159 -1.7794272980676777e+51 -6.1266060885904338e+32 380754748.2593807 2.9125651600587073e+20 4507.9876930092951 0.35063879357831329 2.3210436085871027e+18 " " c 2.0448565805862278
-3316074444.4624481 1.3036996488627475 -1.7594372844135742e+51 -6.0405860158800491e+32 380900617.28969967 2.9148473047992281e+20 4509.0405540889797 0.35063806929340474 2.326707841419479e+18 " " c 2.0445166398829331
-3302314799.464674 1.2994096151545456 -1.7395596885996213e+51 -5.9552572454239104e+32 381045630.92218703 2.9171165945744825e+20 4510.0856891668873 0.35063735017044995 2.3323486295084252e+18 " " c 2.0441785199832938
-3288555154.4668999 1.2951542131635652 -1.719794913190584e+51 -5.8706172998233137e+32 381189786.56970543 2.9193729787989613e+20 4511.1231059937973 0.3506366362046468 2.3379657068052352e+18 " " c 2.0438422300885066
-3274795509.4691257 1.2909333180419122 -1.7001433525709158e+51 -5.7866636958536329e+32 381333081.60918617 2.9216164063693295e+20 4512.1528120466573 0.35063592739145699 2.3435588059138176e+18 " " c 2.0435077794830701
-3261035864.4713516 1.2867468046508046 -1.6806053929146097e+51 -5.7033939445045056e+32 381475513.38082266 2.9238468256514723e+20 4513.1748145226848 0.35063522372660882 2.3491276580608973e+18 " " c 2.0431751775329881
-3247276219.4735775 1.2825945475625877 -1.6611814121557152e+51 -5.6208055510198677e+32 381617079.18724382 2.926064184467222e+20 4514.1891203333307 0.35063452520610072 2.3546719930655263e+18 " " c 2.0428444336946505
-3233516574.4758034 1.2784764210627362 -1.6418717799595157e+51 -5.5388960149378251e+32 381757776.2926662 2.9282684300807501e+20 4515.1957360981214 0.3506338318262045 2.3601915393075118e+18 " " c 2.0425155575116958
-3219756929.4780293 1.2743922991518539 -1.6226768576943747e+51 -5.4576628301303757e+32 381897601.92202479 2.9304595091846185e+20 4516.1946681383379 0.3506331435834687 2.3656860236950098e+18 " " c 2.0421885586190927
-3205997284.4802551 1.2703420555476608 -1.6035969984042453e+51 -5.3771034848429717e+32 382036553.26008153 2.9326373678854796e+20 4517.1859224705613 0.35063246047472246 2.3711551716311296e+18 " " c 2.0418634467428842
-3192237639.482481 1.2663255636869746 -1.5846325467818489e+51 -5.297215461733927e+32 382174627.45051104 2.9348019516894121e+20 4518.1695048000638 0.35063178249707877 2.3765987069795308e+18 " " c 2.0415402317069029
-3178477994.4847069 1.2623426967276856 -1.5657838391425207e+51 -5.2179962379136662e+32 382311821.5949626 2.9369532054868856e+20 4519.1454205140471 0.35063110964793859 2.382016352029054e+18 " " c 2.0412189234311415
-3164718349.4869328 1.2583933275507198 -1.5470512033987248e+51 -5.1394432849838166e+32 382448132.75209802 2.9390910735373376e+20 4520.1136746747061 0.3506304419249946 2.3874078274572646e+18 " " c 2.0408995319343246
-3150958704.4891586 1.2544773287619981 -1.5284349590352397e+51 -5.061554069076143e+32 382583557.93660444 2.9412154994533571e+20 4521.0742720121443 0.35062977932623524 2.3927728522928768e+18 " " c 2.0405820673386854
-3137199059.4913845 1.2505945726943852 -1.509935417085014e+51 -4.9843260508913243e+32 382718094.11818129 2.9433264261844573e+20 4522.0272169171076 0.35062912184994882 2.398111143877204e+18 " " c 2.0402665398696871
-3123439414.4936104 1.2467449314096317 -1.491552880105693e+51 -4.9077566857375739e+32 382851738.22050065 2.9454237960004282e+20 4522.9725134335358 0.35062846949472798 2.4034224178243215e+18 " " c 2.039952959858776
-3109679769.4958363 1.2429282767003067 -1.4732876421568191e+51 -4.8318434235690986e+32 382984487.12014031 2.9475075504742554e+20 4523.9101652509462 0.35062782225947381 2.4087063879801784e+18 " " c 2.03964133775112
-3095920124.4980621 1.2391444800917246 -1.4551399887777023e+51 -4.756583709024401e+32 383116337.64548838 2.9495776304645915e+20 4524.8401756966123 0.35062718014340055 2.4139627663803945e+18 " " c 2.0393316840976596
-3082160479.500288 1.2353934128438624 -1.4371101969659661e+51 -4.681974981464424e+32 383247286.57561898 2.9516339760977655e+20 4525.7625477275606 0.35062654314604036 2.4191912632068695e+18 " " c 2.0390240095700776
-3068400834.5025139 1.2316749459532697 -1.4191985351567661e+51 -4.6080146750105329e+32 383377330.63913757 2.9536765267493165e+20 4526.677283922354 0.35062591126724796 2.4243915867431752e+18 " " c 2.0387183249527316
-3054641189.5047398 1.2279889501549694 -1.4014052632026825e+51 -4.5347002185823436e+32 383506466.51299554 2.955705221025039e+20 4527.5843864726785 0.35062528450720576 2.4295634433284813e+18 " " c 2.0384146411528588
-3040881544.5069656 1.2243352959243532 -1.3837306323542874e+51 -4.4620290359353864e+32 383634690.82127267 2.9577199967415186e+20 4528.4838571747023 0.35062466286642879 2.4347065373102556e+18 " " c 2.0381129692008861
-3027121899.5091915 1.2207138534790656 -1.366174885241387e+51 -4.3899985456986132e+32 383762000.13392651 2.959720790906148e+20 4529.3756974202279 0.35062404634577032 2.4398205709954913e+18 " " c 2.0378133202506574
-3013362254.5114174 1.2171244927808822 -1.3487382558549381e+51 -4.3186061614117452e+32 383888390.96550792 2.961707539696603e+20 4530.2599081875969 0.350623434946427 2.4449052446005478e+18 " " c 2.037515705589704
-2999602609.5136433 1.2135670835375798 -1.3314209695296403e+51 -4.2478492915624604e+32 384013859.77384114 2.9636801784397647e+20 4531.1364900323697 0.3506228286699446 2.4499602561994496e+18 " " c 2.0372201366349345
-2985842964.5158691 1.2100414952047973 -1.3142232429272039e+51 -4.1777253396234187e+32 384138402.9586677 2.9656386415900662e+20 4532.0054430777645 0.35062222751822381 2.454985301670697e+18 " " c 2.0369266249389941
-2972083319.518095 1.20654759698789 -1.2971452840202913e+51 -4.1082317040891323e+32 384262016.86025298 2.967582862707247e+20 4532.8667670048226 0.35062163149352632 2.4599800746424842e+18 " " c 2.0366351821951447
-2958323674.5203209 1.2030852578437743 -1.2801872920771364e+51 -4.0393657785126712e+32 384384697.75795382 2.9695127744334968e+20 4533.7204610423314 0.3506210405984807 2.4649442664363356e+18 " " c 2.0363458202369986
-2944564029.5225468 1.1996543464827658 -1.2633494576468373e+51 -3.9711249515422109e+32 384506441.8687464 2.9714283084699684e+20 4534.566523956466 0.35062045483608911 2.4698775660089605e+18 " " c 2.0360585510447864
-2930804384.5247726 1.1962547313704082 -1.2466319625453247e+51 -3.9035066069574199e+32 384627245.34571266 2.9733293955526374e+20 4535.4049540401511 0.35061987420973362 2.474779659892501e+18 " " c 2.0357733867519001
-2917044739.5269985 1.1928862807292953 -1.2300349798420065e+51 -3.8365081237056841e+32 384747104.27648401 2.9752159654274898e+20 4536.2357491021385 0.35061929872318304 2.4796502321329224e+18 " " c 2.0354903396390873
-2903285094.5292244 1.1895488625408837 -1.2135586738470855e+51 -3.7701268759381763e+32 384866014.68164134 2.9770879468250137e+20 4537.0589064557807 0.35061872838059976 2.4844889642265713e+18 " " c 2.0352094221471808
-2889525449.5314503 1.186242344547298 -1.197203200099553e+51 -3.7043602330457594e+32 384983972.51306921 2.9789452674339714e+20 4537.8744229074809 0.35061816318654732 2.4892955350549402e+18 " " c 2.0349306468790682
-2875765804.5336761 1.1829665942531289 -1.1809687053558564e+51 -3.6392055596947321e+32 385100973.65226287 2.9807878538744313e+20 4538.6822947448527 0.35061760314599738 2.4940696208172646e+18 " " c 2.0346540266011219
-2862006159.535902 1.1797214789272203 -1.1648553275792403e+51 -3.5746602158624145e+32 385217013.90858698 2.9826156316700292e+20 4539.4825177245148 0.35061704826433765 2.4988108949613307e+18 " " c 2.0343795742493787
-2848246514.5381279 1.1765068656044531 -1.1488631959297621e+51 -3.5107215568725714e+32 385332089.01748389 2.9844285252194396e+20 4540.2750870595582 0.3506164985473797 2.5035190281120589e+18 " " c 2.0341073029335415
-2834486869.5403538 1.1733226210875152 -1.1329924307549791e+51 -3.4473869334306765e+32 385446194.63862985 2.986226457767025e+20 4541.0599974066517 0.35061595400136703 2.5081936879979868e+18 " " c 2.0338372259433548
-2820727224.5425797 1.1701686119486685 -1.1172431435813099e+51 -3.384653691659015e+32 385559326.35403746 2.9880093513726375e+20 4541.8372428527855 0.35061541463298368 2.512834539375487e+18 " " c 2.0335693567477167
-2806967579.5448055 1.1670447045315047 -1.1016154371060668e+51 -3.3225191731316275e+32 385671479.66610271 2.9897771268805434e+20 4542.6068169016153 0.35061488044936268 2.5174412439507779e+18 " " c 2.0333037090050032
-2793207934.5470314 1.1639507649526943 -1.086109405190159e+51 -3.26098071490909e+32 385782649.99559414 2.9915297038874418e+20 4543.3687124594298 0.35061435145809516 2.5220134602994929e+18 " " c 2.0330402965643861
-2779448289.5492573 1.1608866591037275 -1.070725132851468e+51 -3.2000356495731376e+32 385892832.67958283 2.9932670007095434e+20 4544.1229218206918 0.35061382766723947 2.5265508437838188e+18 " " c 2.0327791334758429
-2765688644.5514832 1.1578522526526458 -1.0554626962588915e+51 -3.139681305261125e+32 386002022.96931046 2.9949889343486814e+20 4544.8694366531663 0.35061330908533089 2.5310530464671273e+18 " " c 2.0325202339859541
-2751928999.553709 1.154847411045768 -1.0403221627270569e+51 -3.079915005700328e+32 386110216.02799386 2.9966954204574135e+20 4545.6082479825964 0.3506127957213912 2.5355197170259958e+18 " " c 2.0322636125515694
-2738169354.5559349 1.151871999509406 -1.0253035907117035e+51 -3.0207340702420838e+32 386217406.92856348 2.9983863733030873e+20 4546.3393461769256 0.35061228758493912 2.5399505006594637e+18 " " c 2.0320092838441584
-2724409709.5581608 1.1489258830515723 -1.0104070298057317e+51 -2.9621358138957715e+32 386323590.65133339 3.0000617057308292e+20 4547.0627209300528 0.35061178468600057 2.5443450389956342e+18 " " c 2.0317572627515581
-2710650064.5603867 1.1460089264636819 -9.9563252073591895e+50 -2.9041175473626329e+32 386428762.08160067 3.0017213291254179e+20 4547.7783612450885 0.35061128703511973 2.5487029699952584e+18 " " c 2.031507564386267
-2696890419.5626125 1.143120994322244 -9.8098009536030121e+50 -2.8466765770694331e+32 386532916.00717145 3.003365153372004e+20 4548.4862554170995 0.35061079464337008 2.5530239278524252e+18 " " c 2.0312602040896941
-2683130774.5648384 1.1402619509905461 -9.6644977666621859e+50 -2.7898102052019616e+32 386636047.11581105 3.0049930868156341e+20 4549.1863910153279 0.35061030752236599 2.5573075428921073e+18 " " c 2.031015197444606
-2669371129.5670643 1.1374316606203303 -9.5204157876902513e+50 -2.7335157297383715e+32 386738149.99261528 3.0066050362195385e+20 4549.878754864867 0.35060982568427462 2.5615534414645709e+18 " " c 2.0307725602697495
-2655611484.5692902 1.1346299871534622 -9.3775550691146025e+50 -2.6777904444823628e+32 386839219.11730045 3.0082009067221326e+20 4550.5633330277533 0.3506093491418284 2.5657612458364534e+18 " " c 2.0305323086382514
-2641851839.571516 1.13185679432359 -9.2359155746368224e+50 -2.6226316390962033e+32 386939248.86140871 3.0097806017926935e+20 4551.2401107834849 0.35060887790833756 2.5699305740784502e+18 " " c 2.0302944588762437
-2628092194.5737419 1.1291119456577974 -9.0954971792396086e+50 -2.5680365991335917e+32 387038233.48542595 3.0113440231856544e+20 4551.9090726089062 0.35060841199770354 2.5740610399494564e+18 " " c 2.0300590275750534
-2614332549.5759678 1.1263953044782484 -8.956299669200288e+50 -2.5140026060723601e+32 387136167.13580865 3.0128910708934731e+20 4552.5702021574753 0.35060795142443241 2.5781522527770537e+18 " " c 2.0298260315922998
-2600572904.5781937 1.123706733903822 -8.8183227421109131e+50 -2.46052693734702e+32 387233043.8419168 3.0144216430980176e+20 4553.223482237855 0.35060749620364901 2.58220381733423e+18 " " c 2.0295954880676685
-2586813259.5804195 1.1210460968517419 -8.6815660069049095e+50 -2.4076068663811469e+32 387328857.51284879 3.0159356361204177e+20 4553.8688947918235 0.35060704635111145 2.5862153337120845e+18 " " c 2.0293674144226372
-2573053614.5826454 1.1184132560391959 -8.5460289838902805e+50 -2.3552396626196072e+32 387423601.93417525 3.0174329443693226e+20 4554.5064208714684 0.35060660188322634 2.5901863971886797e+18 " " c 2.0291418283721527
-2559293969.5848713 1.1158080739849487 -8.4117111047893322e+50 -2.3034225915606285e+32 387517270.76456755 3.0189134602875037e+20 4555.1360406156391 0.35060616281706403 2.5941165980934548e+18 " " c 2.0289187479323272
